,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
7758,A-7759,2,2020-03-26 14:48:09,2020-03-26 15:48:09,43.16756,-77.56204,43.16756,-77.56204,0.0,At E Main St - Accident.,1221.0, Culver Rd,L,Rochester,Monroe,NY,14609-5340,US,US/Eastern,KROC,2020-03-26 14:54:00,62.0,62.0,44.0,29.17,10.0,W,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7759,A-7760,2,2017-05-26 09:26:07,2017-05-26 15:26:07,30.19114,-81.69181999999998,30.18652,-81.64137,3.03,At Buckman Brg - Accident.,,W Beltway S,R,Orange Park,Clay,FL,32073,US,US/Eastern,KNIP,2017-05-26 09:53:00,73.9,,52.0,30.06,10.0,North,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7760,A-7761,3,2017-10-17 07:35:38,2017-10-17 08:35:05,38.503555,-90.338707,38.503555,-90.338707,0.0,Right hand shoulder blocked due to accident on I-270 Northbound after I-55.,,I-255 W,R,Saint Louis,St. Louis County,MO,63128,US,US/Central,KCPS,2017-10-17 07:53:00,42.1,,92.0,30.35,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7761,A-7762,2,2018-12-25 21:42:34,2018-12-25 22:12:13,34.165504,-118.492348,34.165504,-118.492348,0.0,#5 #6 lane blocked due to accident on US-101 Northbound at Exit 20 Hayvenhurst Ave.,5188.0,Hayvenhurst Ave,R,Encino,Los Angeles,CA,91436-1125,US,US/Pacific,KVNY,2018-12-25 21:51:00,57.0,,42.0,29.88,10.0,North,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7762,A-7763,2,2020-09-15 23:17:00,2020-09-16 00:34:26,32.846342,-117.118281,32.833882,-117.119271,0.863,Incident on I-15 SB near CLAIREMONT MESA Expect delays.,,Escondido Fwy S,R,San Diego,San Diego,CA,92145,US,US/Pacific,KSEE,2020-09-15 23:15:00,68.0,68.0,46.0,29.56,10.0,NW,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7763,A-7764,3,2020-02-13 07:30:15,2020-02-13 08:14:34,30.45598,-97.666992,30.45598,-97.666992,0.0,Accident on I-35 Service Rd Southbound at Grand Avenue Pkwy.,15898.0,N Interstate 35,L,Austin,Travis,TX,78728,US,US/Central,KEDC,2020-02-13 07:35:00,39.0,33.0,87.0,29.57,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7764,A-7765,2,2018-05-04 17:27:28,2018-05-04 17:52:30,41.702873,-93.597542,41.702873,-93.597542,0.0,Accident honda pilot involved on IA-160 Oralabor Rd Eastbound at Ankeny Blvd.,2998.0,S Ankeny Blvd,L,Ankeny,Polk,IA,50023-8936,US,US/Central,KIKV,2018-05-04 17:35:00,73.4,,33.0,30.05,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7765,A-7766,2,2020-12-29 06:29:17,2020-12-29 07:30:47,33.256111,-111.884583,33.256111,-111.884583,0.0,Accident on Dobson Rd at Price Rd.,,S Dobson Rd,R,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,2020-12-29 06:47:00,43.0,43.0,81.0,28.67,10.0,CALM,0.0,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
7766,A-7767,1,2020-05-26 18:51:43,2020-05-26 19:06:43,47.28976,-122.31349,47.28976,-122.31349,0.0,At WA-161/16th Ave/Enchanted Pky - Accident. Hard shoulder blocked.,,Enchanted Pkwy S,R,Federal Way,King,WA,98003,US,US/Pacific,KSEA,2020-05-26 18:53:00,63.0,63.0,58.0,29.68,10.0,WNW,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7767,A-7768,2,2019-09-09 08:31:14,2019-09-09 10:10:00,33.775383000000005,-117.851227,,,0.0,Accident on CA-22 Westbound before Exit 16 Glassell St. All lanes have been re-opened.,,Garden Grove Fwy,R,Orange,Orange,CA,92866,US,US/Pacific,KSNA,2019-09-09 08:53:00,72.0,72.0,68.0,29.83,8.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7768,A-7769,2,2020-12-26 16:17:30,2020-12-27 03:46:30,28.450088,-81.47721800000002,28.450075,-81.47778199999998,0.034,Accident on Sand Lake Rd (FL-482) exit [74A] from Turkey Lake Rd to FL-482.,7291.0, W Sand Lake Rd,R,Orlando,Orange,FL,32819-5207,US,US/Eastern,KMCO,2020-12-26 15:53:00,52.0,52.0,28.0,30.05,10.0,NW,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7769,A-7770,2,2019-01-08 09:00:10,2019-01-08 09:29:57,36.987335,-121.987755,36.987335,-121.987755,0.0,Accident on CA-1 Eastbound at Exit 439 Soquel Ave.,,State Highway 1,R,Santa Cruz,Santa Cruz,CA,95062,US,US/Pacific,KWVI,2019-01-08 08:53:00,53.1,,93.0,30.07,10.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7770,A-7771,2,2020-10-20 21:13:00,2020-10-20 23:30:00,32.264302,-86.356905,32.198342,-86.416175,5.725,Incident on I-65 SB near MM 162 Left lane blocked.,,I-65 S,R,Hope Hull,Montgomery,AL,36043,US,US/Central,KMGM,2020-10-20 20:53:00,71.0,71.0,84.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7771,A-7772,3,2017-06-09 16:36:48,2017-06-09 17:06:10,41.234238,-96.086388,41.234238,-96.086388,0.0,Left lane blocked due to accident on I-680 Southbound at Exit 1 NE-38 Center Rd.,,W Center Rd,R,Omaha,Douglas,NE,68144,US,US/Central,KMLE,2017-06-09 16:35:00,90.9,,31.0,29.73,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7772,A-7773,2,2017-01-20 12:43:13,2017-01-20 18:43:13,34.02911,-118.21891,34.02911,-118.21891,0.0,At Soto St - Accident. Right lane blocked.,,S Soto St,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2017-01-20 12:47:00,55.0,,96.0,29.47,10.0,Variable,3.5,0.48,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7773,A-7774,3,2018-10-10 13:54:29,2018-10-10 14:24:13,32.720329,-96.827461,32.720329,-96.827461,0.0,Lane blocked due to accident on I-35E Southbound at Exit 424 Illinois Ave.,,US-77 N,R,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2018-10-10 13:53:00,68.0,,56.0,29.93,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7774,A-7775,2,2019-11-20 18:16:26,2019-11-20 20:03:24,37.553032,-122.297089,37.553032,-122.297089,0.0,#1 lane blocked due to accident on CA-92 Eastbound before US-101.,,Fashion Island Blvd,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2019-11-20 17:47:00,63.0,63.0,37.0,29.55,10.0,W,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
7775,A-7776,2,2020-11-11 13:41:00,2020-11-12 01:23:13,28.57375,-81.476001,28.578662,-81.475992,0.339,Slow traffic on County Hwy-435 from Willowwood St (N Hiawassee Rd) to Kensington High Blvd/Stardust Ln (N Hiawassee Rd) due to accident.,2365.0, N Hiawassee Rd,R,Orlando,Orange,FL,32818,US,US/Eastern,KORL,2020-11-11 13:53:00,86.0,86.0,67.0,29.69,10.0,SE,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7776,A-7777,2,2017-05-19 09:40:44,2017-05-19 10:25:33,33.381676,-82.092392,,,0.019999999553,Accident on Tobacco Rd at Fairington Dr.,,Fairington Dr,R,Hephzibah,Richmond,GA,30815,US,US/Eastern,KAGS,2017-05-19 09:53:00,77.0,,69.0,30.15,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7777,A-7778,2,2020-11-13 16:12:00,2020-11-13 18:55:28,33.949379,-82.372297,33.949646,-82.373048,0.047,Incident on SC-28 near KENNEDY RD Drive with caution.,100.0, Kennedy Rd,L,Mc Cormick,McCormick,SC,29835-5316,US,US/Eastern,KGRD,2020-11-13 15:56:00,75.0,75.0,53.0,29.34,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7778,A-7779,3,2020-05-13 10:10:38,2020-05-13 10:39:57,39.24496,-104.88004,39.24496,-104.88004,0.0,At Upper Lake Gulch Rd/Exit 172 - Accident.,,I-25 S,R,Larkspur,Douglas,CO,80118,US,US/Mountain,KMNH,2020-05-13 10:12:00,61.0,61.0,23.0,23.02,10.0,WSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7779,A-7780,2,2019-09-17 14:46:04,2019-09-17 15:30:07,46.973671,-123.744728,46.973671,-123.744728,0.0,Right lane blocked due to accident on US-12 Westbound near Central Park Dr.,,Central Park Dr,R,Aberdeen,Grays Harbor,WA,98520,US,US/Pacific,KHQM,2019-09-17 14:53:00,63.0,63.0,90.0,29.68,9.0,SSW,8.0,0.04,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7780,A-7781,2,2018-12-07 07:16:01,2018-12-07 07:45:47,34.2793,-118.50212,34.2793,-118.50212,0.0,At Rinaldi St - Accident.,11500.0, Balboa Blvd,R,Granada Hills,Los Angeles,CA,91344-2707,US,US/Pacific,KVNY,2018-12-07 06:51:00,55.9,,57.0,30.02,10.0,North,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7781,A-7782,2,2018-12-06 17:18:16,2018-12-06 17:47:59,33.949168,-118.27949,33.962959999999995,-118.28056,0.955,At CA-42/Manchester Ave - Accident.,398.0, W Colden Ave,L,Los Angeles,Los Angeles,CA,90003-4132,US,US/Pacific,KHHR,2018-12-06 16:53:00,57.0,,81.0,29.89,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
7782,A-7783,2,2017-04-03 00:55:45,2017-04-03 01:40:52,34.022652,-118.167961,,,0.01,Accident on CA-72 Whittier Blvd Westbound at McDonnell Ave.,791.0,S McDonnell Ave,R,Los Angeles,Los Angeles,CA,90022-2919,US,US/Pacific,KCQT,2017-04-03 00:47:00,57.0,,87.0,29.96,6.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7783,A-7784,2,2020-06-17 20:43:00,2020-06-17 21:14:44,34.012462,-118.490775,34.012462,-118.490775,0.0,At I-10/Santa Monica Fwy/Exit 1 - Accident.,,I-10 E,R,Santa Monica,Los Angeles,CA,90401,US,US/Pacific,KSMO,2020-06-17 20:51:00,66.0,66.0,78.0,29.74,10.0,SW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
7784,A-7785,2,2017-02-09 07:54:52,2017-02-09 08:24:38,33.526771999999994,-81.63136300000002,,,0.01,Accident on SC-77 Montmorenci Rd at US-78 Charleston Hwy.,100.0,Montmorenci Rd,L,Aiken,Aiken,SC,29801-7650,US,US/Eastern,KAIK,2017-02-09 07:55:00,50.0,,62.0,29.92,10.0,West,20.7,,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
7785,A-7786,1,2020-04-07 06:13:09,2020-04-07 06:58:09,32.1851,-110.94432,32.1851,-110.94432,0.0,At E 36th St - Accident.,,E Duvall Vis,R,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2020-04-07 05:58:00,52.0,52.0,45.0,27.22,10.0,ESE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7786,A-7787,2,2020-05-18 19:29:17,2020-05-18 19:44:17,33.99662,-117.72175,33.99662,-117.72175,0.0,At CA-142/Chino Hills Pky - Accident. Right lane blocked.,,CA-71 S,R,Chino Hills,San Bernardino,CA,91709,US,US/Pacific,KCNO,2020-05-18 19:53:00,67.0,67.0,57.0,29.21,10.0,W,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7787,A-7788,3,2019-06-04 17:21:18,2019-06-04 18:18:51,40.931774,-73.873825,40.931774,-73.873825,0.0,Right and center lane blocked due to accident on Cross County Pkwy Westbound at Exit 3 / Midland Ave / Yonkers Ave.,,Cross County Pkwy W,R,Yonkers,Westchester,NY,10704,US,US/Eastern,KLGA,2019-06-04 16:51:00,73.0,73.0,27.0,29.99,10.0,SSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7788,A-7789,3,2018-01-10 09:07:44,2018-01-10 15:07:44,33.74971,-118.01095,33.746990000000004,-118.0077,0.265,At Goldenwest St/Exit 18 - Accident. Carpool lane blocked.,,San Diego Fwy S,R,Westminster,Orange,CA,92683,US,US/Pacific,KSLI,2018-01-10 08:56:00,55.4,,87.0,30.06,5.0,North,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7789,A-7790,2,2017-04-06 08:01:55,2017-04-06 14:01:55,29.8141,-95.38256,29.81413,-95.38533,0.166,At Airline Dr/Exit 17 - Accident.,,I-610 W,R,Houston,Harris,TX,77009,US,US/Central,KMCJ,2017-04-06 07:55:00,57.2,,51.0,30.19,10.0,North,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7790,A-7791,2,2020-11-24 14:01:45,2020-11-25 00:43:55,39.878089,-74.922078,39.874993,-74.922969,0.219,Slow traffic on NJ-73 - County Hwy-544 from Brick Rd to Executive Dr due to accident.,511.0, Route 73 S,R,Marlton,Burlington,NJ,08053-9610,US,US/Eastern,KVAY,2020-11-24 13:54:00,49.0,45.0,43.0,30.28,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7791,A-7792,2,2020-11-06 19:05:30.000000000,2020-11-06 22:59:21.000000000,38.778423,-77.45095699999997,38.778239,-77.45099599999998,0.013,On VA-28 in the County of Prince William in the vicinity of Maplewood Dr; Rt. 618E/W (Prince William County) motorists can expect delays due to a tractor trailer crash. All North lanes are closed. All South lanes are closed. Traffic backups are approximately 3.0 miles.,,Centreville Rd,R,Manassas,Prince William,VA,20111,US,US/Eastern,KHEF,2020-11-06 18:56:00,50.0,50.0,86.0,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
7792,A-7793,3,2017-03-20 11:38:20,2017-03-20 12:08:02,37.598789,-122.060852,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound before Exit 23 Alvarado Niles Rd.,,Alvarado Niles Rd,R,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2017-03-20 11:54:00,63.0,,52.0,30.04,10.0,South,15.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7793,A-7794,2,2019-04-05 07:10:04,2019-04-05 08:09:51,33.40955,-86.664574,33.40955,-86.664574,0.0,Lane blocked due to accident on US-280 both ways at Doug Baker Blvd.,101.0,Doug Baker Blvd,R,Birmingham,Shelby,AL,35242-2675,US,US/Central,KBHM,2019-04-05 06:53:00,61.0,61.0,93.0,29.39,6.0,WSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7794,A-7795,3,2018-08-19 04:12:04,2018-08-19 04:56:25,37.926357,-122.060768,37.926357,-122.060768,0.0,Slow lane blocked due to accident on I-680 Northbound before Treat Blvd.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2018-08-19 03:53:00,57.0,,83.0,29.91,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7795,A-7796,3,2018-11-21 19:48:25,2018-11-21 20:32:59,33.651348,-117.757835,33.651348,-117.757835,0.0,HOV lane blocked due to accident on I-405 Northbound before CA-133.,,I-405 N,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,2018-11-21 19:53:00,63.0,,72.0,30.12,10.0,SE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7796,A-7797,2,2016-09-28 10:10:57,2016-09-28 16:10:57,37.53426,-122.07832,37.49936,-122.12834,3.651,Between Dumbarton Brg Toll Plaza and Dumbarton Brg (Menlo Park) - Accident.,,Bayfront Expy W,R,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2016-09-28 09:54:00,64.9,,63.0,29.94,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7797,A-7798,3,2019-08-21 18:22:27,2019-08-21 19:19:39,38.237209,-85.817589,,,1.14999997616,Entry ramp to I-264 Westbound from Virginia Ave lane blocked due to accident.,,Henry Watterson Expy E,R,Louisville,Jefferson,KY,40211,US,US/Eastern,KSDF,2019-08-21 17:56:00,90.0,90.0,52.0,29.44,10.0,WSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7798,A-7799,2,2019-12-18 18:22:37,2019-12-18 22:22:37,44.09417,-123.17013,44.09417,-123.17013,0.0,At OR-99/Exit 6 - Accident.,,Randy Papé Beltline W,R,Eugene,Lane,OR,97402,US,US/Pacific,KEUG,2019-12-18 17:54:00,44.0,40.0,79.0,29.48,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7799,A-7800,2,2020-11-27 17:14:50,2020-11-27 19:16:24,25.76298,-80.307327,25.76298,-80.307327,0.0,Lane blocked due to accident on US-41 8th St at 69th Ave.,799.0,SW 69th Ave,L,Miami,Miami-Dade,FL,33144-3639,US,US/Eastern,KMIA,2020-11-27 16:53:00,78.0,78.0,68.0,30.01,10.0,ENE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
7800,A-7801,2,2018-06-06 08:20:01,2018-06-06 08:46:39,41.866337,-87.947647,41.866337,-87.947647,0.0,Accident on IL-56 Butterfield Rd at Saylor Ave.,1097.0,S Saylor Ave,L,Elmhurst,Dupage,IL,60126-5011,US,US/Central,KORD,2018-06-06 07:51:00,57.9,,70.0,29.97,10.0,ESE,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7801,A-7802,2,2020-11-11 21:42:30,2020-11-12 01:52:00,35.387375,-119.044631,35.37652199999999,-119.044533,0.75,Slow traffic on CA-99 S - CA-58 E from Airport Dr (CA-99) to California Ave (CA-99) due to accident.,,CA-99 S,R,Bakersfield,Kern,CA,93308,US,US/Pacific,KBFL,2020-11-11 21:54:00,51.0,51.0,59.0,29.54,7.0,S,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7802,A-7803,3,2018-03-24 03:09:24,2018-03-24 03:39:06,34.303253000000005,-118.479774,34.303253000000005,-118.479774,0.0,HOV lane blocked due to accident on I-5 Northbound at Exits 159 159A 159B Roxford St.,,Roxford St,R,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2018-03-24 07:55:00,50.0,,87.0,30.05,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7803,A-7804,2,2016-04-11 10:26:55,2016-04-11 10:56:55,34.092171,-117.488846,,,0.01,Accident on Cherry Ave at Merrill Ave.,8883.0,Cherry Ave,L,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,2016-04-11 10:53:00,64.0,,56.0,30.08,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7804,A-7805,3,2018-06-18 06:47:20,2018-06-18 07:16:43,44.97385,-93.402885,,,0.40000000596,Exit ramp from US-169 Southbound to I-394 Westbound shoulder blocked due to accident.,2079.0,Highway 169 S,L,Minneapolis,Hennepin,MN,55426-2967,US,US/Central,KMIC,2018-06-18 06:53:00,66.9,,93.0,29.91,10.0,North,8.1,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7805,A-7806,2,2017-11-01 08:38:01,2017-11-01 14:38:01,33.67094,-117.82747,33.668209999999995,-117.81934,0.504,At Culver Dr/Exit 5 - Accident.,,San Diego Fwy S,R,Irvine,Orange,CA,92612,US,US/Pacific,KSNA,2017-11-01 08:53:00,66.0,,68.0,29.95,10.0,SSE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7806,A-7807,2,2018-09-17 15:36:41,2018-09-17 16:06:19,36.133476,-95.851089,36.133476,-95.851089,0.0,Accident on 21st St at Garnett Rd.,11200.0,E 21st St,R,Tulsa,Tulsa,OK,74129,US,US/Central,KTUL,2018-09-17 15:53:00,93.9,,41.0,29.88,10.0,SSW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7807,A-7808,2,2018-10-25 07:05:12,2018-10-25 07:35:05,39.92998,-75.58546,39.92998,-75.58546,0.0,At Skiles Blvd - Multi-vehicle accident involving vehicle.,,Wilmington Pike,R,West Chester,Chester,PA,19382,US,US/Eastern,KOQN,2018-10-25 07:15:00,37.0,30.0,70.0,29.48,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
7808,A-7809,3,2016-10-31 20:09:32,2016-10-31 20:54:07,33.825462,-118.208725,,,0.01,Right hand shoulder blocked due to accident on I-405 Southbound before Exit 32B I-710.,3850.0,Gale Ave,R,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,2016-10-31 19:53:00,63.0,,72.0,30.0,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
7809,A-7810,2,2020-12-26 07:20:00,2020-12-26 11:27:37,43.174896,-77.613722,43.17491500000001,-77.613247,0.024,Incident on CLIFFORD AVE near N CLINTON AVE Expect delays.,371.0, Clifford Ave,R,Rochester,Monroe,NY,14621-4517,US,US/Eastern,KROC,2020-12-26 07:17:00,21.0,6.0,78.0,29.14,7.0,WSW,20.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
7810,A-7811,2,2017-03-29 09:18:25,2017-03-29 15:18:25,37.54171,-77.42716,37.53833,-77.42777,0.236,At US-33/US-250/Broad St/Exit 74 - Accident.,,I-95 S,R,Richmond,Richmond City,VA,23219,US,US/Eastern,KRIC,2017-03-29 08:54:00,61.0,,75.0,30.08,10.0,NNE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
7811,A-7812,2,2019-06-19 15:41:30,2019-06-19 16:41:20,42.989159,-83.653419,42.989159,-83.653419,0.0,Lane blocked due to accident on M-54 Dort Hwy at Atherton Rd.,3805.0,S Dort Hwy,L,Flint,Genesee,MI,48507-2049,US,US/Eastern,KFNT,2019-06-19 15:40:00,69.0,69.0,84.0,28.93,5.0,NNW,7.0,0.13,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
7812,A-7813,2,2019-10-28 06:56:25,2019-10-28 07:25:58,37.908577,-122.068802,37.908577,-122.068802,0.0,Accident on CA-24 Westbound at I-680.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2019-10-28 06:53:00,43.0,43.0,42.0,29.99,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
